name,price,mrp,discount,link,affiliate_link,image,category,breadcrumb,category_level,parent_category
Power Electronics CR1025 (Original) 3V 30mAh Lithium Coin Cell Battery (Renata),259.0,499.0,48%,https://www.amazon.in/Electronics-CR1025-Original-Lithium-Battery/dp/B0D7ZS913H/ref=zg_bs_g_1375487031_d_sccl_9/262-9440456-4686557?psc=1,https://www.amazon.in/dp/B0D7ZS913H?&linkCode=ll1&tag=902300-21&linkId=e93eef54d27796ccf5511c3d&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/515XxRTtyiL._SX300_SY300_QL70_ML2_.jpg,Batteries,Accessories > Batteries,2,Accessories
LS17500 Saft Lithium Battery |3.6||Battery Size Form :-A|,970.0,2999.0,68%,https://www.amazon.in/LS17500-Saft-Lithium-Battery-Size/dp/B08BFXY6VD/ref=zg_bs_g_1375487031_d_sccl_11/262-9440456-4686557?psc=1,https://www.amazon.in/dp/B08BFXY6VD?&linkCode=ll1&tag=902300-21&linkId=06f8a2645c0775055a5df8b4&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/31U21qHwaYL._SX300_SY300_QL70_ML2_.jpg,Batteries,Accessories > Batteries,2,Accessories
Energizer Max AAA Alkaline Batteries 1.5V - Pack of 15+5,560.0,800.0,30%,https://www.amazon.in/Energizer-Max-Alkaline-Batteries-1-5V/dp/B006T9DR4M/ref=zg_bs_g_1375487031_d_sccl_12/262-9440456-4686557?psc=1,https://www.amazon.in/dp/B006T9DR4M?&linkCode=ll1&tag=902300-21&linkId=d073818be30b3c5cd051e7db&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/419sUz3hYoL._SX300_SY300_QL70_ML2_.jpg,Batteries,Accessories > Batteries,2,Accessories
LUBA® Seizikan 364 SR 621 1.55V SW Button Cell for Swiss Made Watch (Silver) Pack of 1,149.0,399.0,63%,https://www.amazon.in/LUBA%C2%AE-Seizikan-1-55V-Button-Silver/dp/B092DJ45WW/ref=zg_bs_g_1375487031_d_sccl_13/262-9440456-4686557?psc=1,https://www.amazon.in/dp/B092DJ45WW?&linkCode=ll1&tag=902300-21&linkId=6ccea60785ede67a69b42f9a&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51YGoRCqvSL._SX300_SY300_QL70_ML2_.jpg,Batteries,Accessories > Batteries,2,Accessories
Olympus Blh-1 Battery - Black,8990.0,9500.0,5%,https://www.amazon.in/BLH-1-Olympus-Blh-1-Battery-Black/dp/B01M4Q6P03/ref=zg_bs_g_1375487031_d_sccl_14/262-9440456-4686557?psc=1,https://www.amazon.in/dp/B01M4Q6P03?&linkCode=ll1&tag=902300-21&linkId=0d6219b83384486d0f28d7bd&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41ZUpo7+0FL._SY300_SX300_.jpg,Batteries,Accessories > Batteries,2,Accessories
Golden Power LR44 1.5V Alkaline Button Coin Cell - 10 Pieces Battery,298.0,1250.0,76%,https://www.amazon.in/Golden-Power-LR44-Alkaline-Button/dp/B0CQGCVZQQ/ref=zg_bs_g_1375487031_d_sccl_15/262-9440456-4686557?psc=1,https://www.amazon.in/dp/B0CQGCVZQQ?&linkCode=ll1&tag=902300-21&linkId=38d3f677db80a29fd1d6a4fd&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/31yBk2el7XL._SX300_SY300_QL70_ML2_.jpg,Batteries,Accessories > Batteries,2,Accessories
Genuinebattery™ SZK SR521SW 379 Silver Oxide Watch Battery (Pack of 3),249.0,450.0,45%,https://www.amazon.in/GenuinebatteryTM-SR521SW-Silver-Oxide-Battery/dp/B07TTDVMQ4/ref=zg_bs_g_1375487031_d_sccl_16/262-9440456-4686557?psc=1,https://www.amazon.in/dp/B07TTDVMQ4?&linkCode=ll1&tag=902300-21&linkId=40354720b72e2606686df0ca&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/310wzptRumL._SX300_SY300_QL70_ML2_.jpg,Batteries,Accessories > Batteries,2,Accessories
CR 2032 Coin Cell Battery (Pack of 2),89.0,120.0,26%,https://www.amazon.in/2032-Coin-Cell-Battery-Pack/dp/B0C9HPR5N1/ref=zg_bs_g_1375487031_d_sccl_17/262-9440456-4686557?psc=1,https://www.amazon.in/dp/B0C9HPR5N1?&linkCode=ll1&tag=902300-21&linkId=9b7e0a95c5fdedb4831e3f53&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51FYHkrK1gL._SX300_SY300_QL70_ML2_.jpg,Batteries,Accessories > Batteries,2,Accessories
"AG10, LR1130, 1.5V Alkaline Button Coin Cell Electronics Solutions G10-A Battery, 1.5V Button Cell (AG10, SG10, LR54, SR54, LR1130, SR1130) ?????? 1.5v (20 Unit)",229.0,999.0,77%,https://www.amazon.in/AG10-LR1130-Electronics-Solutions-Unit/dp/B0B4PY6DVC/ref=zg_bs_g_1375487031_d_sccl_18/262-9440456-4686557?psc=1,https://www.amazon.in/dp/B0B4PY6DVC?&linkCode=ll1&tag=902300-21&linkId=b64be870cb04ba7cb02ea839&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/31BFsxYRwIL._SY300_SX300_QL70_ML2_.jpg,Batteries,Accessories > Batteries,2,Accessories
"1Goal Lithium Cell CR-2032 Coin Battery 3v, Coin Battery, Battery Cell for Camera, Toys,PCB, Remote, Watch etc. (Pack of 5)",198.0,299.0,34%,https://www.amazon.in/1Goal-Lithium-CR-2032-Battery-Camera/dp/B0CTK414K1/ref=zg_bs_g_1375487031_d_sccl_19/262-9440456-4686557?psc=1,https://www.amazon.in/dp/B0CTK414K1?&linkCode=ll1&tag=902300-21&linkId=7c69673768fcdb17e343e3f7&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41JRE-y7NmL._SX300_SY300_QL70_ML2_.jpg,Batteries,Accessories > Batteries,2,Accessories
